system:index,count,pixel_id,.geo
+737+595,1,37404380879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.03999994985162,37.36450187956549],[-120.95999994985164,37.36450187956549],[-120.95999994985164,37.444501879565486],[-121.03999994985162,37.444501879565486],[-121.03999994985162,37.36450187956549]]]}"
+737+596,1,37324380879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.03999994985162,37.28450187956549],[-120.95999994985164,37.28450187956549],[-120.95999994985164,37.36450187956549],[-121.03999994985162,37.36450187956549],[-121.03999994985162,37.28450187956549]]]}"
+737+597,1,37244380879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.03999994985162,37.204501879565484],[-120.95999994985164,37.204501879565484],[-120.95999994985164,37.28450187956549],[-121.03999994985162,37.28450187956549],[-121.03999994985162,37.204501879565484]]]}"
+737+598,1,37164380879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.03999994985162,37.124501879565486],[-120.95999994985164,37.124501879565486],[-120.95999994985164,37.204501879565484],[-121.03999994985162,37.204501879565484],[-121.03999994985162,37.124501879565486]]]}"
+738+588,1,37964380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.92450187956549],[-120.87999994985162,37.92450187956549],[-120.87999994985162,38.00450187956549],[-120.95999994985164,38.00450187956549],[-120.95999994985164,37.92450187956549]]]}"
+738+589,1,37884380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.844501879565485],[-120.87999994985162,37.844501879565485],[-120.87999994985162,37.92450187956549],[-120.95999994985164,37.92450187956549],[-120.95999994985164,37.844501879565485]]]}"
+738+590,1,37804380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.764501879565486],[-120.87999994985162,37.764501879565486],[-120.87999994985162,37.844501879565485],[-120.95999994985164,37.844501879565485],[-120.95999994985164,37.764501879565486]]]}"
+738+591,1,37724380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.68450187956549],[-120.87999994985162,37.68450187956549],[-120.87999994985162,37.764501879565486],[-120.95999994985164,37.764501879565486],[-120.95999994985164,37.68450187956549]]]}"
+738+592,1,37644380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.60450187956549],[-120.87999994985162,37.60450187956549],[-120.87999994985162,37.68450187956549],[-120.95999994985164,37.68450187956549],[-120.95999994985164,37.60450187956549]]]}"
+738+593,1,37564380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.524501879565484],[-120.87999994985162,37.524501879565484],[-120.87999994985162,37.60450187956549],[-120.95999994985164,37.60450187956549],[-120.95999994985164,37.524501879565484]]]}"
+738+594,1,37484380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.444501879565486],[-120.87999994985162,37.444501879565486],[-120.87999994985162,37.524501879565484],[-120.95999994985164,37.524501879565484],[-120.95999994985164,37.444501879565486]]]}"
+738+595,1,37404380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.36450187956549],[-120.87999994985162,37.36450187956549],[-120.87999994985162,37.444501879565486],[-120.95999994985164,37.444501879565486],[-120.95999994985164,37.36450187956549]]]}"
+738+596,1,37324380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.28450187956549],[-120.87999994985162,37.28450187956549],[-120.87999994985162,37.36450187956549],[-120.95999994985164,37.36450187956549],[-120.95999994985164,37.28450187956549]]]}"
+738+597,1,37244380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.204501879565484],[-120.87999994985162,37.204501879565484],[-120.87999994985162,37.28450187956549],[-120.95999994985164,37.28450187956549],[-120.95999994985164,37.204501879565484]]]}"
+738+598,1,37164380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.124501879565486],[-120.87999994985162,37.124501879565486],[-120.87999994985162,37.204501879565484],[-120.95999994985164,37.204501879565484],[-120.95999994985164,37.124501879565486]]]}"
+738+599,1,37084380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,37.04450187956549],[-120.87999994985162,37.04450187956549],[-120.87999994985162,37.124501879565486],[-120.95999994985164,37.124501879565486],[-120.95999994985164,37.04450187956549]]]}"
+738+600,1,37004380959565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.95999994985164,36.96450187956549],[-120.87999994985162,36.96450187956549],[-120.87999994985162,37.04450187956549],[-120.95999994985164,37.04450187956549],[-120.95999994985164,36.96450187956549]]]}"
+739+589,1,37884381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.844501879565485],[-120.79999994985162,37.844501879565485],[-120.79999994985162,37.92450187956549],[-120.87999994985162,37.92450187956549],[-120.87999994985162,37.844501879565485]]]}"
+739+590,1,37804381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.764501879565486],[-120.79999994985162,37.764501879565486],[-120.79999994985162,37.844501879565485],[-120.87999994985162,37.844501879565485],[-120.87999994985162,37.764501879565486]]]}"
+739+591,1,37724381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.68450187956549],[-120.79999994985162,37.68450187956549],[-120.79999994985162,37.764501879565486],[-120.87999994985162,37.764501879565486],[-120.87999994985162,37.68450187956549]]]}"
+739+592,1,37644381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.60450187956549],[-120.79999994985162,37.60450187956549],[-120.79999994985162,37.68450187956549],[-120.87999994985162,37.68450187956549],[-120.87999994985162,37.60450187956549]]]}"
+739+593,1,37564381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.524501879565484],[-120.79999994985162,37.524501879565484],[-120.79999994985162,37.60450187956549],[-120.87999994985162,37.60450187956549],[-120.87999994985162,37.524501879565484]]]}"
+739+594,1,37484381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.444501879565486],[-120.79999994985162,37.444501879565486],[-120.79999994985162,37.524501879565484],[-120.87999994985162,37.524501879565484],[-120.87999994985162,37.444501879565486]]]}"
+739+595,1,37404381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.36450187956549],[-120.79999994985162,37.36450187956549],[-120.79999994985162,37.444501879565486],[-120.87999994985162,37.444501879565486],[-120.87999994985162,37.36450187956549]]]}"
+739+596,1,37324381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.28450187956549],[-120.79999994985162,37.28450187956549],[-120.79999994985162,37.36450187956549],[-120.87999994985162,37.36450187956549],[-120.87999994985162,37.28450187956549]]]}"
+739+597,1,37244381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.204501879565484],[-120.79999994985162,37.204501879565484],[-120.79999994985162,37.28450187956549],[-120.87999994985162,37.28450187956549],[-120.87999994985162,37.204501879565484]]]}"
+739+598,1,37164381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.124501879565486],[-120.79999994985162,37.124501879565486],[-120.79999994985162,37.204501879565484],[-120.87999994985162,37.204501879565484],[-120.87999994985162,37.124501879565486]]]}"
+739+599,1,37084381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,37.04450187956549],[-120.79999994985162,37.04450187956549],[-120.79999994985162,37.124501879565486],[-120.87999994985162,37.124501879565486],[-120.87999994985162,37.04450187956549]]]}"
+739+600,1,37004381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,36.96450187956549],[-120.79999994985162,36.96450187956549],[-120.79999994985162,37.04450187956549],[-120.87999994985162,37.04450187956549],[-120.87999994985162,36.96450187956549]]]}"
+739+601,1,36924381039565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.87999994985162,36.884501879565484],[-120.79999994985162,36.884501879565484],[-120.79999994985162,36.96450187956549],[-120.87999994985162,36.96450187956549],[-120.87999994985162,36.884501879565484]]]}"
+740+590,1,37804381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,37.764501879565486],[-120.71999994985163,37.764501879565486],[-120.71999994985163,37.844501879565485],[-120.79999994985162,37.844501879565485],[-120.79999994985162,37.764501879565486]]]}"
+740+591,1,37724381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,37.68450187956549],[-120.71999994985163,37.68450187956549],[-120.71999994985163,37.764501879565486],[-120.79999994985162,37.764501879565486],[-120.79999994985162,37.68450187956549]]]}"
+740+592,1,37644381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,37.60450187956549],[-120.71999994985163,37.60450187956549],[-120.71999994985163,37.68450187956549],[-120.79999994985162,37.68450187956549],[-120.79999994985162,37.60450187956549]]]}"
+740+593,1,37564381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,37.524501879565484],[-120.71999994985163,37.524501879565484],[-120.71999994985163,37.60450187956549],[-120.79999994985162,37.60450187956549],[-120.79999994985162,37.524501879565484]]]}"
+740+594,1,37484381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,37.444501879565486],[-120.71999994985163,37.444501879565486],[-120.71999994985163,37.524501879565484],[-120.79999994985162,37.524501879565484],[-120.79999994985162,37.444501879565486]]]}"
+740+595,1,37404381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,37.36450187956549],[-120.71999994985163,37.36450187956549],[-120.71999994985163,37.444501879565486],[-120.79999994985162,37.444501879565486],[-120.79999994985162,37.36450187956549]]]}"
+740+596,1,37324381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,37.28450187956549],[-120.71999994985163,37.28450187956549],[-120.71999994985163,37.36450187956549],[-120.79999994985162,37.36450187956549],[-120.79999994985162,37.28450187956549]]]}"
+740+597,1,37244381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,37.204501879565484],[-120.71999994985163,37.204501879565484],[-120.71999994985163,37.28450187956549],[-120.79999994985162,37.28450187956549],[-120.79999994985162,37.204501879565484]]]}"
+740+598,1,37164381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,37.124501879565486],[-120.71999994985163,37.124501879565486],[-120.71999994985163,37.204501879565484],[-120.79999994985162,37.204501879565484],[-120.79999994985162,37.124501879565486]]]}"
+740+599,1,37084381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,37.04450187956549],[-120.71999994985163,37.04450187956549],[-120.71999994985163,37.124501879565486],[-120.79999994985162,37.124501879565486],[-120.79999994985162,37.04450187956549]]]}"
+740+600,1,37004381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,36.96450187956549],[-120.71999994985163,36.96450187956549],[-120.71999994985163,37.04450187956549],[-120.79999994985162,37.04450187956549],[-120.79999994985162,36.96450187956549]]]}"
+740+601,1,36924381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,36.884501879565484],[-120.71999994985163,36.884501879565484],[-120.71999994985163,36.96450187956549],[-120.79999994985162,36.96450187956549],[-120.79999994985162,36.884501879565484]]]}"
+740+602,1,36844381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,36.804501879565485],[-120.71999994985163,36.804501879565485],[-120.71999994985163,36.884501879565484],[-120.79999994985162,36.884501879565484],[-120.79999994985162,36.804501879565485]]]}"
+740+603,1,36764381119565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.79999994985162,36.72450187956549],[-120.71999994985163,36.72450187956549],[-120.71999994985163,36.804501879565485],[-120.79999994985162,36.804501879565485],[-120.79999994985162,36.72450187956549]]]}"
+741+591,1,37724381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,37.68450187956549],[-120.63999994985163,37.68450187956549],[-120.63999994985163,37.764501879565486],[-120.71999994985163,37.764501879565486],[-120.71999994985163,37.68450187956549]]]}"
+741+592,1,37644381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,37.60450187956549],[-120.63999994985163,37.60450187956549],[-120.63999994985163,37.68450187956549],[-120.71999994985163,37.68450187956549],[-120.71999994985163,37.60450187956549]]]}"
+741+593,1,37564381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,37.524501879565484],[-120.63999994985163,37.524501879565484],[-120.63999994985163,37.60450187956549],[-120.71999994985163,37.60450187956549],[-120.71999994985163,37.524501879565484]]]}"
+741+594,1,37484381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,37.444501879565486],[-120.63999994985163,37.444501879565486],[-120.63999994985163,37.524501879565484],[-120.71999994985163,37.524501879565484],[-120.71999994985163,37.444501879565486]]]}"
+741+595,1,37404381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,37.36450187956549],[-120.63999994985163,37.36450187956549],[-120.63999994985163,37.444501879565486],[-120.71999994985163,37.444501879565486],[-120.71999994985163,37.36450187956549]]]}"
+741+596,1,37324381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,37.28450187956549],[-120.63999994985163,37.28450187956549],[-120.63999994985163,37.36450187956549],[-120.71999994985163,37.36450187956549],[-120.71999994985163,37.28450187956549]]]}"
+741+597,1,37244381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,37.204501879565484],[-120.63999994985163,37.204501879565484],[-120.63999994985163,37.28450187956549],[-120.71999994985163,37.28450187956549],[-120.71999994985163,37.204501879565484]]]}"
+741+598,1,37164381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,37.124501879565486],[-120.63999994985163,37.124501879565486],[-120.63999994985163,37.204501879565484],[-120.71999994985163,37.204501879565484],[-120.71999994985163,37.124501879565486]]]}"
+741+599,1,37084381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,37.04450187956549],[-120.63999994985163,37.04450187956549],[-120.63999994985163,37.124501879565486],[-120.71999994985163,37.124501879565486],[-120.71999994985163,37.04450187956549]]]}"
+741+600,1,37004381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,36.96450187956549],[-120.63999994985163,36.96450187956549],[-120.63999994985163,37.04450187956549],[-120.71999994985163,37.04450187956549],[-120.71999994985163,36.96450187956549]]]}"
+741+601,1,36924381199565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.71999994985163,36.884501879565484],[-120.63999994985163,36.884501879565484],[-120.63999994985163,36.96450187956549],[-120.71999994985163,36.96450187956549],[-120.71999994985163,36.884501879565484]]]}"
